repetition,round,p1,p1_move,p1_pay,p2,p2_move,p2_pay
2,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
2,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
3,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
4,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
5,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
6,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
7,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
8,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
9,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,1,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,2,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,3,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,4,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,5,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,6,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,7,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,8,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,9,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,10,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,11,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,12,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,13,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,14,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,15,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,16,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,17,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,18,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,19,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
10,20,Tit‑for‑Tat,C,3,grok3_Think-LLM,C,3
1,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
1,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
1,3,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
1,4,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
1,5,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
1,6,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
1,7,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
1,8,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
1,9,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
1,10,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
1,11,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
1,12,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
1,13,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
1,14,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
1,15,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
1,16,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
1,17,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
1,18,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
1,19,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
1,20,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
2,2,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,3,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,4,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,5,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,6,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,7,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,8,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,9,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,10,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,11,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,12,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,13,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,14,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,15,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,16,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,17,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,18,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
2,19,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
2,20,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
3,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
3,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
3,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
3,5,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,6,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
3,7,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,8,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
3,9,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,10,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
3,11,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,12,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
3,13,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,14,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
3,15,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,16,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
3,17,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,18,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
3,19,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
3,20,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
4,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,5,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,6,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,7,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,8,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,9,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,10,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,11,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
4,12,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
4,13,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
4,14,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
4,15,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
4,16,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
4,17,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
4,18,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
4,19,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
4,20,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
5,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,5,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,6,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,7,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,8,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,9,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,10,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,11,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,12,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,13,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,14,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
5,15,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
5,16,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
5,17,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
5,18,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
5,19,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
5,20,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
6,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
6,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
6,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
6,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
6,5,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
6,6,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
6,7,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
6,8,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
6,9,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
6,10,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
6,11,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
6,12,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
6,13,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
6,14,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
6,15,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
6,16,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
6,17,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
6,18,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
6,19,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
6,20,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
7,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,5,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,6,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,7,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,8,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,9,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,10,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,11,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,12,Tit‑for‑Tat,C,0,Gemini_2.5Pro-LLM,D,5
7,13,Tit‑for‑Tat,D,5,Gemini_2.5Pro-LLM,C,0
7,14,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,15,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,16,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,17,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,18,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,19,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
7,20,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,5,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,6,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,7,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,8,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,9,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,10,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,11,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,12,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,13,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,14,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,15,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,16,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,17,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,18,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,19,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
8,20,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,5,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,6,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,7,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,8,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,9,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,10,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,11,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,12,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,13,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,14,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,15,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,16,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,17,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,18,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,19,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
9,20,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,1,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,2,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,3,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,4,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,5,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,6,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,7,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,8,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,9,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,10,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,11,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,12,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,13,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,14,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,15,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,16,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,17,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,18,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,19,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
10,20,Tit‑for‑Tat,C,3,Gemini_2.5Pro-LLM,C,3
1,1,Tit‑for‑Tat,C,3,DeepSeek_R1-LLM,C,3
1,2,Tit‑for‑Tat,C,3,DeepSeek_R1-LLM,C,3
1,3,Tit‑for‑Tat,C,3,DeepSeek_R1-LLM,C,3
1,4,Tit‑for‑Tat,C,3,DeepSeek_R1-LLM,C,3
1,5,Tit‑for‑Tat,C,3,DeepSeek_R1-LLM,C,3
1,6,Tit‑for‑Tat,C,3,DeepSeek_R1-LLM,C,3
1,7,Tit‑for‑Tat,C,3,DeepSeek_R1-LLM,C,3
